retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,representation_label,n_pairs,n_features
0.2619047619047619,0.9999277067686272,0.9998595782652522,0.011758189109719454,0.016758374980757326,-6.091173799772325e-06,0.2619047619047619,70,trim_5bp,p,P,420,11
0.8095238095238095,0.998806443151509,0.9979520408730289,0.04770289891443377,0.06399935806942068,0.0006453033956201115,0.8095238095238095,70,trim_5bp,msp,MSP,420,75
1.0,0.9886376012347944,0.9845500920144009,0.14946391854519755,0.17578321026250493,0.1753957070204039,1.0,70,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.9880769694262354,0.9838500256032123,0.15318371692221705,0.17972184195169474,0.17734551202536977,1.0,70,trim_5bp,ck4_msp,CK4+MSP,420,211
0.8642857142857143,0.999367074960068,0.9989401997775227,0.03480396763978414,0.0460391184985966,0.00043186582864369606,0.8642857142857143,70,trim_5bp,p_msp,P+MSP,420,86
1.0,0.9920272152070325,0.9892050688910891,0.12526900226624824,0.1469348768752081,0.11859231833279346,1.0,70,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9405962806235619,0.8752737169681345,0.33208316766297763,0.49945215603821264,0.32052830376872965,1.0,70,substitution_1pct_N_3pct,ck4,CK4,420,136
0.02857142857142857,0.998014892352909,0.9975868125718226,0.0629102955730724,0.0694721145602018,-0.00035993007570014733,0.02619047619047619,70,substitution_1pct_N_3pct,p,P,420,11
0.9547619047619048,0.9989447659882436,0.998002350039431,0.04498897364414193,0.06320837688041146,0.001219743850267485,0.9547619047619048,70,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9693055864882354,0.936787910550005,0.23932083565147164,0.35556167649029635,0.1608704560075432,1.0,70,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9697705233059029,0.9370089100728771,0.2371843439688895,0.35493968217241284,0.16308477225978496,1.0,70,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.8928571428571429,0.9984798291705764,0.9979391550858111,0.05493120308317658,0.06420038761572766,0.0006260649752329605,0.8928571428571429,70,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9791853129882381,0.9574399747592102,0.1972900961065037,0.2917533995798015,0.10909721732715383,1.0,70,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9220030195498209,0.8953666751612365,0.3920339601000485,0.4574566054282266,0.29870139908602666,1.0,70,local_mismatch_6bp,ck4,CK4,420,136
0.0761904761904762,0.9998771054743099,0.9996312480304596,0.013941257260868195,0.027156855935540944,-9.690766724123427e-05,0.07142857142857142,70,local_mismatch_6bp,p,P,420,11
0.888095238095238,0.999227958939253,0.9979584511960339,0.03605072410997537,0.06389892253903687,0.0009577180849074396,0.888095238095238,70,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9609400625120654,0.9476430579287564,0.2774368552516657,0.3235951813209147,0.14981074452714155,1.0,70,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.9606154892445369,0.9472697784834501,0.2786157905924519,0.3247467151494137,0.15187561823895063,1.0,70,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.8857142857142857,0.9995525322067814,0.9988071729285768,0.02742397090814136,0.04884294258132258,0.0005447942625419023,0.8857142857142857,70,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9737026946544612,0.9648371304141193,0.22767233858643093,0.26518997176410836,0.10154148572081197,1.0,70,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9825878892755436,0.9423912577619408,0.13146684457164426,0.33943528376473203,0.3502363758101211,1.0,70,short_indel,ck4,CK4,420,136
0.7380952380952381,0.9999937097519632,0.9999780463906589,0.0024571247759123385,0.0066261925699740475,1.8707192702438217e-05,0.7071428571428572,70,short_indel,p,P,420,11
1.0,0.9998850745401078,0.999620124082351,0.010550050145148333,0.02756359470516426,0.0016017532649106555,1.0,70,short_indel,msp,MSP,420,75
1.0,0.9912907995137535,0.9711918391284572,0.09297975422548099,0.24003276507380458,0.1756525464606606,1.0,70,short_indel,ck4_p,CK4+P,420,147
1.0,0.9912364819078255,0.9711065159746891,0.09331225407966563,0.24038801795276662,0.1780079265302417,1.0,70,short_indel,ck4_msp,CK4+MSP,420,211
1.0,0.9999393921460353,0.999795844807356,0.007687830260850086,0.020206691432958498,0.0009245936221040262,1.0,70,short_indel,p_msp,P+MSP,420,86
1.0,0.9941555578558715,0.9807351508147842,0.07620428081786865,0.196288854610698,0.119006870040674,1.0,70,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9774648690203182,0.9297009182233807,0.1499138829081839,0.3749641516210419,0.3435959287985926,1.0,71,substitution_1pct,ck4,CK4,420,136
0.611904761904762,0.9999873010813939,0.9999511921587955,0.003401694836611177,0.00988006487157058,1.2593318730780555e-05,0.5857142857142857,71,substitution_1pct,p,P,420,11
1.0,0.9999130300736806,0.999695276220084,0.009178355874237447,0.02468697825229864,0.0016248878648823248,1.0,71,substitution_1pct,msp,MSP,420,75
1.0,0.988726085050856,0.9648432852651021,0.10604599240561095,0.2651667409573558,0.17235034197840546,1.0,71,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9886889495469995,0.9647726973630106,0.1062440675621592,0.26543278926172054,0.17466682636109987,1.0,71,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.9999501655775372,0.9998325621068463,0.00695980381029154,0.018299511819823804,0.0009337439245171355,1.0,71,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9924550667251311,0.9765104788053453,0.08677552665584877,0.21674642317251422,0.11680348191656495,1.0,71,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9663304096613604,0.9520653998654557,0.25698540029393985,0.30962748730960776,0.3417795832731161,1.0,71,N_3pct,ck4,CK4,420,136
0.05238095238095238,0.9981003229770157,0.9977018332336479,0.06156258225694707,0.06779626486006232,-0.000318461679964651,0.05238095238095238,71,N_3pct,p,P,420,11
0.9857142857142858,0.9990991693171808,0.9982000417331762,0.04161908760652838,0.05999903311056143,0.00134780624785357,0.9857142857142858,71,N_3pct,msp,MSP,420,75
1.0,0.9822153663191879,0.975082672059988,0.1869992071122004,0.22323676446811752,0.17161455773704445,1.0,71,N_3pct,ck4_p,CK4+P,420,147
1.0,0.9827147894892708,0.9757062544030151,0.184254645428865,0.22042568928893044,0.17382414961505843,1.0,71,N_3pct,ck4_msp,CK4+MSP,420,211
0.9428571428571428,0.9985997461470983,0.9981250255784249,0.052752946773516315,0.06123682194724869,0.0007136372669688304,0.9428571428571428,71,N_3pct,p_msp,P+MSP,420,86
1.0,0.9878433006518524,0.9831342561114271,0.1546915079825845,0.18366133749720825,0.116332429727923,1.0,71,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9776878746107184,0.9683530628687721,0.20945645827090298,0.2515826665782501,0.34830503099783405,1.0,71,trim_5bp,ck4,CK4,420,136
0.27380952380952384,0.9999287511837976,0.9998643053540839,0.01167380497045529,0.01647389713222139,-6.705918257027266e-06,0.26904761904761904,71,trim_5bp,p,P,420,11
0.888095238095238,0.9990140924435225,0.9981090781736964,0.04310191194854201,0.061496442123877386,0.000808828227836247,0.888095238095238,71,trim_5bp,msp,MSP,420,75
1.0,0.9888083128972581,0.9841356213874971,0.14835195081629607,0.1781256314808779,0.1747191511463056,1.0,71,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.9883509835271206,0.9837570483260621,0.1514250641108719,0.18023831746620317,0.1766935008312899,1.0,71,trim_5bp,ck4_msp,CK4+MSP,420,211
0.9095238095238095,0.9994714218136599,0.9990114916903433,0.03164286112445878,0.04446356613301614,0.0005148922162787374,0.9095238095238095,71,trim_5bp,p_msp,P+MSP,420,86
1.0,0.9922102394126796,0.989144375595424,0.12383216682250736,0.1473472614479306,0.11815788679869614,1.0,71,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9460189145772121,0.8824187104101288,0.3169935799522523,0.48493559965755095,0.32201272166282613,1.0,71,substitution_1pct_N_3pct,ck4,CK4,420,136
0.04285714285714286,0.9980728443867495,0.997672280411535,0.06198353527438478,0.06823074061547584,-0.0003421380535836867,0.04285714285714286,71,substitution_1pct_N_3pct,p,P,420,11
0.9642857142857143,0.9989830863783786,0.9980435165201285,0.04401778717273897,0.06255371151821094,0.001267845210100293,0.9642857142857143,71,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9720458794819808,0.9402938023696674,0.22871084951197246,0.34556093446984903,0.1616889825057271,1.0,71,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9725010004777953,0.940454266616446,0.22653140354155296,0.3450963136569622,0.16391763648267554,1.0,71,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.9071428571428571,0.9985279653825642,0.9979794715815314,0.05402557337510282,0.06356925643877608,0.0006602311803090579,0.9071428571428571,71,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9810249484474468,0.9596584392130596,0.1886383584817296,0.2840477400119109,0.10970434039574736,1.0,71,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9243568505098757,0.9008754791409719,0.3858239191115218,0.4452516377900774,0.30028993951297395,1.0,71,local_mismatch_6bp,ck4,CK4,420,136
0.12142857142857143,0.9998884888554661,0.999668300030934,0.013022711569899842,0.025756467158781656,-8.582554684300417e-05,0.12142857142857143,71,local_mismatch_6bp,p,P,420,11
0.8809523809523809,0.9992839184811472,0.9979398358256015,0.03376111102175038,0.0641897646622294,0.0010223130945840183,0.8809523809523809,71,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9621226696826709,0.9503309335101965,0.2730268360299604,0.31517951141093464,0.15062052724305766,1.0,71,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.9618203844955114,0.9498891464974523,0.2741411861066161,0.3165781214563419,0.15278322551025011,1.0,71,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.8785714285714286,0.9995862036683065,0.9988603098052419,0.025678283026783835,0.047742852959449585,0.0005760981975547787,0.8785714285714286,71,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9745097526154963,0.966524938934535,0.2240035082627818,0.25874721617818014,0.10216082732673595,1.0,71,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9819911820400933,0.9391121370972778,0.1350275557778692,0.3489631465694663,0.34751473539634786,1.0,71,short_indel,ck4,CK4,420,136
0.7047619047619048,0.9999937264600858,0.9999761738088913,0.0024796562529124607,0.006903052364801919,1.895938032109486e-05,0.6714285714285714,71,short_indel,p,P,420,11
1.0,0.9998857919516189,0.9995829147575508,0.010413488563405451,0.028881995679961317,0.0015914245875486347,1.0,71,short_indel,msp,MSP,420,75
1.0,0.9909924542500895,0.9695396095095236,0.09550528364973904,0.2468209055572435,0.17429753582453258,1.0,71,short_indel,ck4_p,CK4+P,420,147
1.0,0.9909384869958561,0.9694124096842458,0.0958695656444821,0.2473358274089575,0.17655790501916557,1.0,71,short_indel,ck4_msp,CK4+MSP,420,211
1.0,0.9999397592058524,0.9997852214765818,0.007607741250646645,0.02072574411327886,0.0009201157306962063,1.0,71,short_indel,p_msp,P+MSP,420,86
1.0,0.9939569001505993,0.9795973004300869,0.07829235842015576,0.20200318769980435,0.11804994195022171,1.0,71,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9759634266037668,0.9259623963083039,0.15941585196696345,0.38480541322905404,0.33931978074815744,1.0,72,substitution_1pct,ck4,CK4,420,136
0.5714285714285714,0.9999859087450034,0.9999399871197785,0.003665931336008752,0.010955620547998776,1.0305135027416632e-05,0.5523809523809524,72,substitution_1pct,p,P,420,11
1.0,0.9999114066904897,0.9996951209544188,0.009431893944255613,0.024692889605976338,0.0015764617455190015,1.0,72,substitution_1pct,msp,MSP,420,75
1.0,0.9879746676743852,0.9629463045018605,0.11276579944923286,0.27222672644653545,0.17020667173457257,1.0,72,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9879374166471282,0.9628684266413056,0.1129538381619537,0.2725126502054822,0.17246273448207156,1.0,72,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.9999486577177465,0.9998213473078923,0.00719041780024554,0.018902513427255605,0.0009014698485802045,1.0,72,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9919535806797534,0.975222355326009,0.09225543508311633,0.222610170969514,0.11532054879605216,1.0,72,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9675350052837219,0.9543512861012298,0.2523860726205433,0.30215464205265824,0.33900176285549105,1.0,72,N_3pct,ck4,CK4,420,136
0.03571428571428571,0.9981461692082436,0.9977757119531365,0.06081914120714343,0.06669761424575052,-0.00031009664446133553,0.03571428571428571,72,N_3pct,p,P,420,11
0.9809523809523809,0.9990876596987494,0.9981444939755172,0.041796085885946355,0.06091802596365807,0.0013021220191012791,0.9809523809523809,72,N_3pct,msp,MSP,420,75
1.0,0.9828405872459828,0.9762576709634178,0.183722403107985,0.217909745088809,0.17018432674618525,1.0,72,N_3pct,ck4_p,CK4+P,420,147
1.0,0.9833113324912358,0.9767590241392011,0.18109565055232468,0.21559623706756478,0.17229206276914283,1.0,72,N_3pct,ck4_msp,CK4+MSP,420,211
0.9333333333333333,0.9986169144534964,0.9981000225439668,0.052411311113981084,0.06164377347988322,0.0006899213128318844,0.9333333333333333,72,N_3pct,p_msp,P+MSP,420,86
1.0,0.9882562780635715,0.9837926706089892,0.15208451788171531,0.18004043354124621,0.11529383902043537,1.0,72,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9784111057540483,0.96947165395658,0.2062314270888207,0.24709643999362277,0.347893133248015,1.0,72,trim_5bp,ck4,CK4,420,136
0.28095238095238095,0.9999293313429873,0.9998700251075985,0.0116415329305344,0.016122948092990707,-6.7335067498455615e-06,0.2785714285714286,72,trim_5bp,p,P,420,11
0.7357142857142858,0.9986809500344382,0.9974685489886226,0.04986017084809727,0.0711540626920253,0.00047111189835096845,0.7357142857142858,72,trim_5bp,msp,MSP,420,75
1.0,0.9891702185485179,0.9846724197447679,0.14607387720634515,0.17508612005313084,0.1745002004418963,1.0,72,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.9885460278942433,0.9841254296391325,0.15030510068811156,0.17818268548486185,0.17625768565201788,1.0,72,trim_5bp,ck4_msp,CK4+MSP,420,211
0.7857142857142857,0.9993051406887128,0.9986945920766215,0.036268810738308475,0.05109613796562034,0.00034514914000193664,0.7857142857142857,72,trim_5bp,p_msp,P+MSP,420,86
1.0,0.9923404623771581,0.9893947267283445,0.12291794450841295,0.14563826700932705,0.11785656683088283,1.0,72,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.943996020617243,0.880112442127073,0.32301864766911353,0.4896678721833659,0.3178286948332139,1.0,72,substitution_1pct_N_3pct,ck4,CK4,420,136
0.0380952380952381,0.9981366285668226,0.9977235719682185,0.06095423948200562,0.06747485471752096,-0.0003197210350268373,0.0380952380952381,72,substitution_1pct_N_3pct,p,P,420,11
0.9595238095238096,0.9989972546395924,0.9979976918097507,0.043750831891608034,0.06328203173688124,0.0012153611819809046,0.9595238095238096,72,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9710663245920328,0.9391723796481731,0.23274677305006977,0.3487907513723548,0.15955327656311688,1.0,72,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9714966376284178,0.9396142939295843,0.23071316770417408,0.34752106389788456,0.16168499558651053,1.0,72,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.9023809523809524,0.9985669416032076,0.9980109011910817,0.053326701665820694,0.0630729309531155,0.0006416054283700652,0.9023809523809524,72,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.980376634607886,0.959135586587946,0.19187340216710744,0.2858819518063799,0.10819953775320487,1.0,72,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.925115007290127,0.9004956598792125,0.38420637058127505,0.44610388709568455,0.2983851738069068,1.0,72,local_mismatch_6bp,ck4,CK4,420,136
0.07380952380952381,0.9998770269858397,0.9996380102204544,0.01389003287162719,0.026906868247964354,-9.964567365240164e-05,0.06190476190476191,72,local_mismatch_6bp,p,P,420,11
0.8642857142857143,0.999229898390803,0.9978637176722422,0.03557423600038087,0.06536480459269242,0.0008944715649857062,0.8642857142857143,72,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9624960171379834,0.9502235047091547,0.27190714797841664,0.3155201893101798,0.14966515928649557,1.0,72,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.962172452840465,0.9499920216496146,0.27310139458756955,0.31625297346686654,0.15171723945189386,1.0,72,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.8547619047619047,0.9995534626883212,0.998762449288363,0.027094742094442337,0.049750390148510404,0.0005082200662331771,0.8547619047619047,72,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9747406442222566,0.9666434008020043,0.223174022608135,0.2582889549252682,0.10144708954785771,1.0,72,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9828848404527153,0.9392404962027036,0.1290075512436705,0.34859553683129907,0.34710714334208986,1.0,72,short_indel,ck4,CK4,420,136
0.7333333333333333,0.9999939389423329,0.9999759686485388,0.002349481817319639,0.006932726635983097,1.8438412822686868e-05,0.6928571428571428,72,short_indel,p,P,420,11
1.0,0.9998838548478086,0.9995644986823252,0.010310333364273835,0.029512714075054108,0.0015464456730165572,1.0,72,short_indel,msp,MSP,420,75
1.0,0.9914393896975241,0.9696140000258714,0.09123953808311121,0.246519617743914,0.17410029634165985,1.0,72,short_indel,ck4_p,CK4+P,420,147
1.0,0.9913843476502621,0.9694868791336858,0.09156973655291423,0.24703479454580146,0.17632595307456556,1.0,72,short_indel,ck4_msp,CK4+MSP,420,211
1.0,0.9999388968950709,0.9997710830505331,0.007519638117864224,0.02139705319881045,0.00089909719806314,1.0,72,short_indel,p_msp,P+MSP,420,86
1.0,0.9942542114142856,0.9796537540388041,0.07478053154520194,0.20172371729760671,0.11788385618646317,1.0,72,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.975913313918802,0.9183610858361894,0.15354217692769678,0.4040762673189795,0.33745709660364287,1.0,73,substitution_1pct,ck4,CK4,420,136
0.6333333333333333,0.9999872432940248,0.9999473403566885,0.0033398109736359283,0.01026249660397951,1.2859000823720971e-05,0.6190476190476191,73,substitution_1pct,p,P,420,11
1.0,0.9999183361063844,0.9997148712153285,0.008909334317829358,0.023880034727336276,0.0015468632211427438,1.0,73,substitution_1pct,msp,MSP,420,75
1.0,0.9879502786064133,0.9591713519147761,0.10861808411459237,0.28575723488492255,0.16928600647939648,1.0,73,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9879158250125931,0.9589899363851492,0.1088011726986956,0.2863914748639302,0.17148570693223647,1.0,73,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.9999527897002045,0.9998359816845684,0.00677719979458729,0.01811173619081935,0.0008887335507267895,1.0,73,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9919396311064037,0.9726538302545541,0.08886360508143985,0.2338638623146777,0.11468045777760705,1.0,73,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9678042244393017,0.9544395260133794,0.251116751481268,0.3018610285127232,0.3370228085193672,1.0,73,N_3pct,ck4,CK4,420,136
0.05238095238095238,0.9981930197556713,0.9978138797087333,0.06004623167664082,0.0661228604619125,-0.0003019376595116051,0.05238095238095238,73,N_3pct,p,P,420,11
0.9785714285714285,0.9991392177543723,0.9982857016430048,0.04070551776046954,0.058553762941035724,0.001326349116691024,0.9785714285714285,73,N_3pct,msp,MSP,420,75
1.0,0.9829986220974865,0.976371572369391,0.18271646457648624,0.21738541283240842,0.16923125756330096,1.0,73,N_3pct,ck4_p,CK4+P,420,147
1.0,0.9834717210968369,0.976812875849878,0.18005419049720922,0.21534607199327893,0.17135952240269245,1.0,73,N_3pct,ck4_msp,CK4+MSP,420,211
0.9261904761904762,0.9986661187550221,0.9982646951499803,0.05149923567534369,0.058911880603238695,0.0006992663894568824,0.9261904761904762,73,N_3pct,p_msp,P+MSP,420,86
1.0,0.9883788206497819,0.9839764568083861,0.15115397019016194,0.17901639911246836,0.1147074449898929,1.0,73,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9793113301254182,0.9714111469106992,0.20196543517707735,0.23911815160128033,0.3463244580618619,1.0,73,trim_5bp,ck4,CK4,420,136
0.2714285714285714,0.9999290463856434,0.9998631626953297,0.011645296564023447,0.01654309100713776,-7.041681893895276e-06,0.26904761904761904,73,trim_5bp,p,P,420,11
0.8595238095238096,0.9989678844491418,0.998030584360799,0.04410015892684928,0.06275978539349683,0.0007079331743492416,0.8595238095238096,73,trim_5bp,msp,MSP,420,75
1.0,0.9896201882555308,0.985644624047847,0.14306340457834907,0.16944223064574115,0.17369131038658284,1.0,73,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.98913960728728,0.9850978889759351,0.14639793235958093,0.1726389924180612,0.17553562116372307,1.0,73,trim_5bp,ck4_msp,CK4+MSP,420,211
0.888095238095238,0.9994484654173925,0.9989543997532441,0.03232190602927712,0.04572914168472657,0.00046032491575777947,0.888095238095238,73,trim_5bp,p_msp,P+MSP,420,86
1.0,0.9927360869867343,0.9900511458140671,0.11973366809404967,0.1410592348131624,0.11735220144628122,1.0,73,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9454513676151695,0.8774175478476761,0.3171961098738771,0.4951411869780907,0.3170070085530629,1.0,73,substitution_1pct_N_3pct,ck4,CK4,420,136
0.04523809523809524,0.998167251397914,0.9977638975341978,0.060449156392824235,0.0668745456883921,-0.0003248480154847334,0.04523809523809524,73,substitution_1pct_N_3pct,p,P,420,11
0.9666666666666667,0.9990465551897879,0.9981076097441285,0.04279529333587578,0.06152053211859064,0.001194529070382002,0.9666666666666667,73,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9718093095065418,0.9378472534581068,0.2286761802275984,0.3525696325859093,0.15924969778456033,1.0,73,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9722489614024789,0.9379489131039335,0.22652218120333883,0.35228137284699323,0.1612359130756545,1.0,73,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.9095238095238095,0.998606903293851,0.9981264186692831,0.05260547901268329,0.06121406675529783,0.0006185502667430946,0.9095238095238095,73,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9808883914009571,0.957966630233189,0.18849008263987832,0.2899426271333812,0.10795089571563217,1.0,73,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9260925565634064,0.901387818865997,0.381973389982055,0.44409949591055076,0.2939445463314067,1.0,73,local_mismatch_6bp,ck4,CK4,420,136
0.1,0.999887915901942,0.9996623749163689,0.013241311082909383,0.025985530302001427,-8.733236049932962e-05,0.09761904761904762,73,local_mismatch_6bp,p,P,420,11
0.8642857142857143,0.9992764378981692,0.9979653068894788,0.034504770243217776,0.06379173837141638,0.0009367359307116767,0.8642857142857143,73,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9629902362326741,0.9506559978339536,0.27030987987126875,0.31414646692901643,0.14746348675238782,1.0,73,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.9626844972307879,0.9505138911185744,0.27144821924995166,0.3145985016794506,0.14942679324254762,1.0,73,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.8666666666666667,0.9995821769000556,0.998857768222669,0.026207974553395037,0.04779595521048865,0.0005330612186954911,0.8666666666666667,73,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9750856367878392,0.9669988058780021,0.22180946987231126,0.2569092979150781,0.09994399398990075,1.0,73,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9841120216644497,0.9402713003811415,0.12068708590763458,0.34562609303501296,0.3454832051749474,1.0,73,short_indel,ck4,CK4,420,136
0.75,0.9999949950493543,0.999979326150074,0.0021146624656685708,0.00643021743626118,2.0247100489191e-05,0.7380952380952381,73,short_indel,p,P,420,11
1.0,0.9998937935556291,0.9995821699483586,0.009693844804772728,0.028907785879963937,0.0015400875541772556,1.0,73,short_indel,msp,MSP,420,75
1.0,0.9920535083569021,0.9701356501905708,0.08535465681865817,0.24439455414007025,0.17325935372572168,1.0,73,short_indel,ck4_p,CK4+P,420,147
1.0,0.9920029076100393,0.9699041853101997,0.08567839321683625,0.24533982341550473,0.175459121385521,1.0,73,short_indel,ck4_msp,CK4+MSP,420,211
1.0,0.9999443943024917,0.9997876452348003,0.0070600204750834615,0.02060847928841686,0.0008906632487147996,1.0,73,short_indel,p_msp,P+MSP,420,86
1.0,0.9946669367564777,0.9799361235401326,0.06996908490029412,0.2003191269841717,0.11730761277163837,1.0,73,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9790092476196794,0.9291881955394177,0.13963449673439746,0.37632742058640467,0.33936354780646844,1.0,74,substitution_1pct,ck4,CK4,420,136
0.6428571428571429,0.9999881651321543,0.9999512269295684,0.003088694027769025,0.009876218521077326,1.2201886013681514e-05,0.6333333333333333,74,substitution_1pct,p,P,420,11
1.0,0.9999290023342444,0.9997306241921983,0.00798371198806356,0.023211017706262178,0.0015533200247666219,1.0,74,substitution_1pct,msp,MSP,420,75
1.0,0.9894987063759169,0.9645824033841697,0.09877426031721191,0.26614764429168924,0.17019903928492153,1.0,74,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9894691249769622,0.9644954456251532,0.09892702268836753,0.26647400875985006,0.1724180828562958,1.0,74,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.9999585837331993,0.9998414286316515,0.0060914781250756235,0.017808472841966093,0.0008917252388152333,1.0,74,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9929754716953594,0.9763253062769573,0.08079873911899649,0.21759807076643833,0.11527486407024444,1.0,74,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9684571266191053,0.9535321093157151,0.24861544079026732,0.30485370327889794,0.33661441142779386,1.0,74,N_3pct,ck4,CK4,420,136
0.04047619047619048,0.9982419538435842,0.997899281757162,0.05922868144264756,0.06481848766681562,-0.00029090034725975087,0.04047619047619048,74,N_3pct,p,P,420,11
0.9809523809523809,0.9991513323850776,0.9983520443966514,0.04028454856905753,0.057409945440483376,0.0012807754484340037,0.9809523809523809,74,N_3pct,msp,MSP,420,75
1.0,0.9833495402313447,0.9759728708547635,0.18085279771185914,0.21921281140993995,0.1689534072941966,1.0,74,N_3pct,ck4_p,CK4+P,420,147
1.0,0.9838042295020913,0.9765052478192939,0.17825035163606218,0.2167706259300606,0.17111609963237123,1.0,74,N_3pct,ck4_msp,CK4+MSP,420,211
0.9619047619047619,0.9986966431143307,0.99824192515057,0.050881601490821,0.05929712914849734,0.0006795960747342686,0.9619047619047619,74,N_3pct,p_msp,P+MSP,420,86
1.0,0.9886168042825889,0.9837774335426676,0.14960646164647926,0.18012530595889642,0.11448776072916361,1.0,74,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9798205711855688,0.9727963874945098,0.19947108799490137,0.23325355869803,0.34470367966084675,1.0,74,trim_5bp,ck4,CK4,420,136
0.3047619047619048,0.999931964125943,0.9998641040541837,0.0114121799924524,0.01648611100279847,-4.150342241545012e-06,0.3,74,trim_5bp,p,P,420,11
0.8690476190476191,0.9989701217011586,0.9978553214387109,0.044024113105623944,0.06549316028311634,0.0007091386832933287,0.8690476190476191,74,trim_5bp,msp,MSP,420,75
