length,local_mode,binset,bins,max_bin_count,gamma,n_triplets,noise_l2_mean,local_l2_mean,local_minus_noise_l2_mean,selective_sensitivity_ratio_mean,k_dim,p_dim,m_dim,total_dim,split,classifier,accuracy,macro_f1,accuracy_std,macro_f1_std
69,left,2_3_4_6,2+3+4+6,6,0.25,250,0.27066415350020545,0.2211519705225491,-0.049512182977656374,0.8261595331330792,136,11,75,222,5fold_grouped_cv,logistic,0.984,0.9839911938351078,0.01019803902718558,0.010206597892610593
69,left,2_3_4_6,2+3+4+6,6,0.5,250,0.25922248378142443,0.21188279811247435,-0.047339685668950124,0.826459637135218,136,11,75,222,holdout,logistic,0.9880952380952381,0.9880935506732813,,
69,left,2_3_4_6,2+3+4+6,6,0.5,250,0.25922248378142443,0.21188279811247435,-0.047339685668950124,0.826459637135218,136,11,75,222,5fold_grouped_cv,logistic,0.984,0.9839911938351078,0.01019803902718558,0.010206597892610593
69,left,2_3_4_6,2+3+4+6,6,1.0,250,0.2247745739427872,0.18398809474649053,-0.04078647919629668,0.8275939467524251,136,11,75,222,holdout,logistic,0.9880952380952381,0.9880935506732813,,
69,left,2_3_4_6,2+3+4+6,6,1.0,250,0.2247745739427872,0.18398809474649053,-0.04078647919629668,0.8275939467524251,136,11,75,222,5fold_grouped_cv,logistic,0.984,0.9839911938351078,0.01019803902718558,0.010206597892610593
69,left,2_3_4_6,2+3+4+6,6,2.0,250,0.15973233540728263,0.13145135681192,-0.02828097859536262,0.831852107415328,136,11,75,222,holdout,logistic,0.9880952380952381,0.9880935506732813,,
69,left,2_3_4_6,2+3+4+6,6,2.0,250,0.15973233540728263,0.13145135681192,-0.02828097859536262,0.831852107415328,136,11,75,222,5fold_grouped_cv,logistic,0.984,0.9839911938351078,0.01019803902718558,0.010206597892610593
69,right,2,2,2,0.0,250,0.27084365769884106,0.22494480970392808,-0.04589884799491302,0.841755403307987,136,11,10,157,holdout,logistic,0.7678571428571429,0.7678489175495165,,
69,right,2,2,2,0.0,250,0.27084365769884106,0.22494480970392808,-0.04589884799491302,0.841755403307987,136,11,10,157,5fold_grouped_cv,logistic,0.7700000000000001,0.7696628223353592,0.027568097504180468,0.027532102170626765
69,right,2,2,2,0.25,250,0.266719733465095,0.22152944175699416,-0.045190291708100835,0.8417900604992705,136,11,10,157,holdout,logistic,0.8869047619047619,0.886804496613355,,
69,right,2,2,2,0.25,250,0.266719733465095,0.22152944175699416,-0.045190291708100835,0.8417900604992705,136,11,10,157,5fold_grouped_cv,logistic,0.8779999999999999,0.877751251104352,0.043543082114154474,0.043612180119353104
69,right,2,2,2,0.5,250,0.2553972599380856,0.21215315527723305,-0.043244104660852545,0.8418939835221109,136,11,10,157,holdout,logistic,0.8869047619047619,0.886804496613355,,
69,right,2,2,2,0.5,250,0.2553972599380856,0.21215315527723305,-0.043244104660852545,0.8418939835221109,136,11,10,157,5fold_grouped_cv,logistic,0.8779999999999999,0.877751251104352,0.043543082114154474,0.043612180119353104
