sample_id,length,representation,representation_label,variant,spatial_pattern,chemistry,l2_drift,paired_cosine,n_features
Candida_parapsilosis_L75_R0014,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15103345478739105,0.9885944477674925,222
Candida_parapsilosis_L75_R0014,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16159472466484065,0.9869435724802472,222
Candida_parapsilosis_L75_R0014,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1321013666360494,0.9912746144664442,222
Candida_parapsilosis_L75_R0014,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1448734122328275,0.9895058472140086,222
Enterobacter_hormaechei_L75_R0035,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21517000841285053,0.9768509337398069,222
Enterobacter_hormaechei_L75_R0035,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.2111067278807658,0.9777169747217381,222
Enterobacter_hormaechei_L75_R0035,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1620468580131533,0.9868704079040326,222
Enterobacter_hormaechei_L75_R0035,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1671123833730711,0.986036725661686,222
Candida_tropicalis_L75_R0071,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17389897386030942,0.9848795734451661,222
Candida_tropicalis_L75_R0071,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.173438660123826,0.9849595155872263,222
Candida_tropicalis_L75_R0071,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.15771545979507912,0.9875629168708133,222
Candida_tropicalis_L75_R0071,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15727827720812138,0.9876317717592226,222
Escherichia_fergusonii_L75_R0074,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19971545309751296,0.9800568688970277,222
Escherichia_fergusonii_L75_R0074,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22272071510235797,0.9751977415321473,222
Escherichia_fergusonii_L75_R0074,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17048174807151376,0.9854679867872408,222
Escherichia_fergusonii_L75_R0074,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17048174807151376,0.9854679867872408,222
Enterobacter_bugandensis_L75_R0062,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17733105499526908,0.9842768484671326,222
Enterobacter_bugandensis_L75_R0062,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17641122925498254,0.9844395390963732,222
Enterobacter_bugandensis_L75_R0062,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16387084117215334,0.9865731737067656,222
Enterobacter_bugandensis_L75_R0062,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14671057916002597,0.9892380029812651,222
Enterobacter_asburiae_L75_R0079,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2005136960632961,0.979897128845518,222
Enterobacter_asburiae_L75_R0079,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.2012872093891554,0.9797417296681631,222
Enterobacter_asburiae_L75_R0079,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.18376447120252057,0.9831153095618289,222
Enterobacter_asburiae_L75_R0079,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.18245111932110478,0.9833557945292382,222
Klebsiella_pneumoniae_L75_R0042,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21892355540734748,0.976036238443903,222
Klebsiella_pneumoniae_L75_R0042,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21981233749794848,0.9758412681418442,222
Klebsiella_pneumoniae_L75_R0042,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17251918706641853,0.9851185650469713,222
Klebsiella_pneumoniae_L75_R0042,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17327179549561766,0.9849884424428624,222
Enterobacter_kobei_L75_R0032,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20377642453447126,0.9792375844019736,222
Enterobacter_kobei_L75_R0032,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21424231341039304,0.9770501155722817,222
Enterobacter_kobei_L75_R0032,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16328728808475781,0.9866686307749627,222
Enterobacter_kobei_L75_R0032,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.16375922346861704,0.9865914583644779,222
Enterobacter_asburiae_L75_R0049,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21413516170030622,0.9770730662617918,222
Enterobacter_asburiae_L75_R0049,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21385691416315356,0.9771326101323069,222
Enterobacter_asburiae_L75_R0049,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1578785285776508,0.9875371851070779,222
Enterobacter_asburiae_L75_R0049,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15800863811223725,0.987516635140958,222
Candida_dubliniensis_L75_R0046,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19711083486909425,0.9805736593886045,222
Candida_dubliniensis_L75_R0046,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.19711083486909425,0.9805736593886045,222
Candida_dubliniensis_L75_R0046,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.18190746291833443,0.9834548374673071,222
Candida_dubliniensis_L75_R0046,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.016497974043678275,0.9998639084262271,222
Candida_albicans_L75_R0046,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19602136128684927,0.9807878129596251,222
Candida_albicans_L75_R0046,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.19602136128684927,0.9807878129596251,222
Candida_albicans_L75_R0046,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.15205435235813122,0.9884397369644744,222
Candida_albicans_L75_R0046,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1671252158379889,0.9860345811155528,222
Burkholderia_multivorans_L75_R0020,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17432184892734195,0.9848059464932767,222
Burkholderia_multivorans_L75_R0020,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16324042564179744,0.9866762817181425,222
Burkholderia_multivorans_L75_R0020,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.13723226467312208,0.9905836527663432,222
Burkholderia_multivorans_L75_R0020,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.13760173985904045,0.9905328805938826,222
Klebsiella_pneumoniae_L75_R0057,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2011961537497557,0.9797600538581526,222
Klebsiella_pneumoniae_L75_R0057,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1883438968049248,0.9822632882681679,222
Klebsiella_pneumoniae_L75_R0057,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.15851389899130514,0.9874366719132873,222
Klebsiella_pneumoniae_L75_R0057,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15851389899130514,0.9874366719132873,222
Escherichia_coli_L75_R0058,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2058873019757505,0.9788052094425732,222
Escherichia_coli_L75_R0058,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22188695132443306,0.9753830904159745,222
Escherichia_coli_L75_R0058,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17408887166307893,0.9848465323815384,222
Escherichia_coli_L75_R0058,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15506550624210852,0.9879773443869394,222
Acinetobacter_pittii_L75_R0066,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19822861223751664,0.9803527086451941,222
Acinetobacter_pittii_L75_R0066,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.18519247032094846,0.9828518744682122,222
Acinetobacter_pittii_L75_R0066,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17064560933735076,0.9854400380069417,222
Acinetobacter_pittii_L75_R0066,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1565304271628533,0.9877491126861075,222
Klebsiella_quasipneumoniae_L75_R0019,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21826268524166895,0.9761807001155481,222
Klebsiella_quasipneumoniae_L75_R0019,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.24764623137902259,0.9693356720418838,222
Klebsiella_quasipneumoniae_L75_R0019,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16489899649395165,0.9864041604776441,222
Klebsiella_quasipneumoniae_L75_R0019,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1877690704429812,0.9823713880924895,222
Candida_albicans_L75_R0022,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20063670748460918,0.9798724558048679,222
Candida_albicans_L75_R0022,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20119108959990234,0.9797610727328021,222
Candida_albicans_L75_R0022,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16700701330114034,0.9860543287541164,222
Candida_albicans_L75_R0022,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1665978860955164,0.9861225721742526,222
Acinetobacter_pittii_L75_R0026,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.14417108475159016,0.9896073491607751,222
Acinetobacter_pittii_L75_R0026,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.15163025460142696,0.9885041329447531,222
Acinetobacter_pittii_L75_R0026,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11451676278799977,0.9934429555202787,222
Acinetobacter_pittii_L75_R0026,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11451676278799977,0.9934429555202787,222
Candida_albicans_L75_R0010,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2162336011724268,0.976621514862002,222
Candida_albicans_L75_R0010,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.2164357942191452,0.9765777734903641,222
Candida_albicans_L75_R0010,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.15202981093163542,0.9884434682940458,222
Candida_albicans_L75_R0010,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15194101370443205,0.9884569641772346,222
Acinetobacter_baumannii_L75_R0078,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.22364888306818156,0.9749905885511775,222
Acinetobacter_baumannii_L75_R0078,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22117633851422278,0.9755405136407209,222
Acinetobacter_baumannii_L75_R0078,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17581941000729404,0.9845437675323435,222
Acinetobacter_baumannii_L75_R0078,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15750428472278236,0.9875962001469822,222
Burkholderia_multivorans_L75_R0058,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19631301372915966,0.9807306003202876,222
Burkholderia_multivorans_L75_R0058,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22132859731929988,0.9755068260043358,222
Burkholderia_multivorans_L75_R0058,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16549261042256394,0.9863060979477629,222
Burkholderia_multivorans_L75_R0058,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1653652625616051,0.9863271649689656,222
Klebsiella_quasipneumoniae_L75_R0012,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21309947244140548,0.9772943074225974,222
Klebsiella_quasipneumoniae_L75_R0012,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.2279273587795496,0.9740245595598893,222
Klebsiella_quasipneumoniae_L75_R0012,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.19657748318544646,0.9806786465522377,222
Klebsiella_quasipneumoniae_L75_R0012,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17964231923679821,0.9838643185696121,222
Burkholderia_cenocepacia_L75_R0007,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1676172113702832,0.9859522352262251,222
Burkholderia_cenocepacia_L75_R0007,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17770823003002634,0.9842098924897976,222
Burkholderia_cenocepacia_L75_R0007,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1601109434630164,0.9871822428916915,222
Burkholderia_cenocepacia_L75_R0007,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17325493630308444,0.9849913635233073,222
Burkholderia_cenocepacia_L75_R0059,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.172323147533243,0.9851523664121182,222
Burkholderia_cenocepacia_L75_R0059,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16082001310184774,0.9870684616929609,222
Burkholderia_cenocepacia_L75_R0059,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.14537924054301782,0.9894324382095677,222
Burkholderia_cenocepacia_L75_R0059,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.14610491233556674,0.9893266772957084,222
Burkholderia_multivorans_L75_R0051,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1523796964680472,0.9883902140521527,222
Burkholderia_multivorans_L75_R0051,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1642147810179492,0.9865167528476133,222
Burkholderia_multivorans_L75_R0051,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.15293286874771064,0.9883057688282979,222
Burkholderia_multivorans_L75_R0051,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15206209396364603,0.9884385597896955,222
Burkholderia_cepacia_L75_R0031,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15980249309235262,0.9872315816007344,222
Burkholderia_cepacia_L75_R0031,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16043623215547162,0.987130107705878,222
Burkholderia_cepacia_L75_R0031,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1277209609111502,0.9918436780719663,222
Burkholderia_cepacia_L75_R0031,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.12806552778663224,0.9917996102963658,222
Enterobacter_kobei_L75_R0051,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.206332697530976,0.9787134089647953,222
Enterobacter_kobei_L75_R0051,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.21821502911036444,0.9761911005351815,222
Enterobacter_kobei_L75_R0051,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17282309035909563,0.9850660897193658,222
Enterobacter_kobei_L75_R0051,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17317443343095856,0.9850053078029332,222
Burkholderia_cepacia_L75_R0043,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21822950532392785,0.976187941503037,222
Burkholderia_cepacia_L75_R0043,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.23244683978885544,0.9729842333360873,222
Burkholderia_cepacia_L75_R0043,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1764221267604374,0.984437616594662,222
Burkholderia_cepacia_L75_R0043,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1810311148147112,0.9836138677344716,222
Escherichia_fergusonii_L75_R0062,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2423221216433095,0.9706399946811424,222
Escherichia_fergusonii_L75_R0062,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.25238601781737147,0.9681506490051448,222
Escherichia_fergusonii_L75_R0062,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16438560989012002,0.9864886856305266,222
Escherichia_fergusonii_L75_R0062,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1644280412044651,0.9864817096328315,222
Burkholderia_cepacia_L75_R0018,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19000210440780554,0.9819496001603029,222
Burkholderia_cepacia_L75_R0018,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20113263195905087,0.9797728321806125,222
Burkholderia_cepacia_L75_R0018,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.15089339743904476,0.9886155913046514,222
Burkholderia_cepacia_L75_R0018,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15209452857414363,0.9884336271889044,222
Klebsiella_quasipneumoniae_L75_R0065,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.22440394479849513,0.9748214347794372,222
Klebsiella_quasipneumoniae_L75_R0065,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22518278878884623,0.9746463558166392,222
Klebsiella_quasipneumoniae_L75_R0065,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17679017267174638,0.9843726174233471,222
Klebsiella_quasipneumoniae_L75_R0065,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17627717154237885,0.9844631793965095,222
Enterobacter_kobei_L75_R0047,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19896239814820502,0.9802069820615577,222
Enterobacter_kobei_L75_R0047,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.19999977816064501,0.9800000443678468,222
Enterobacter_kobei_L75_R0047,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.15500588555281705,0.987986587721994,222
Enterobacter_kobei_L75_R0047,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.15772653453347532,0.9875611701520304,222
Acinetobacter_calcoaceticus_L75_R0029,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20478772143792956,0.9790309945741307,222
Acinetobacter_calcoaceticus_L75_R0029,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20553179109669234,0.9788783414242932,222
Acinetobacter_calcoaceticus_L75_R0029,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.16218248560912163,0.9868484206808238,222
Acinetobacter_calcoaceticus_L75_R0029,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1426517948408569,0.9898252327143413,222
Klebsiella_quasipneumoniae_L75_R0078,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17563704428284224,0.9845758143377937,222
Klebsiella_quasipneumoniae_L75_R0078,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1853289532921778,0.9828265895358133,222
Klebsiella_quasipneumoniae_L75_R0078,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.12950818165123595,0.9916138154426954,222
Klebsiella_quasipneumoniae_L75_R0078,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.12956369273478535,0.9916066247624633,222
Klebsiella_quasipneumoniae_L75_R0062,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.22688783141160188,0.9742609559786702,222
Klebsiella_quasipneumoniae_L75_R0062,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.22832216316999504,0.9739344949026874,222
Klebsiella_quasipneumoniae_L75_R0062,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.18131954076015191,0.983561612069264,222
Klebsiella_quasipneumoniae_L75_R0062,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.183235230355236,0.9832124251783321,222
Candida_dubliniensis_L75_R0041,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2009353174832358,0.9798124990939555,222
Candida_dubliniensis_L75_R0041,75,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.216609728020765,0.9765401128633852,222
Candida_dubliniensis_L75_R0041,75,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.17077110159226072,0.9854186154304829,222
Candida_dubliniensis_L75_R0041,75,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.17214037821015626,0.9851838450948323,222
Enterobacter_asburiae_L75_R0018,75,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2335654042200679,0.9727236009757583,222
