representation,representation_label,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
ckmer4_property_l2,CK4+P,logistic,71,2,146,0.45454545454545453,0.4358974358974359,target_background,Enterobacter,75,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,71,2,222,0.4090909090909091,0.3425287356321839,target_background,Enterobacter,75,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,logistic,71,2,222,0.4090909090909091,0.3425287356321839,target_background,Enterobacter,75,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,71,2,222,0.45454545454545453,0.45,target_background,Enterobacter,75,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,71,2,222,0.45454545454545453,0.45454545454545453,target_background,Enterobacter,75,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,71,2,222,0.5454545454545454,0.35294117647058826,target_background,Enterobacter,75,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,71,2,222,0.5454545454545454,0.35294117647058826,target_background,Enterobacter,75,substitution_1pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,52,2,135,0.375,0.3333333333333333,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer4_count_l2,CK4,logistic,52,2,135,0.5625,0.5465587044534412,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer5_count_l2,CK5,nearest_centroid,52,2,501,0.5,0.4920634920634921,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer5_count_l2,CK5,logistic,52,2,501,0.5625,0.5465587044534412,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,52,2,146,0.375,0.3333333333333333,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer4_property_l2,CK4+P,logistic,52,2,146,0.5,0.4920634920634921,within_genus_species,Escherichia,75,substitution_1pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,52,2,222,0.375,0.3333333333333333,within_genus_species,Escherichia,75,substitution_1pct,label
ck4p_msp,CK4P-MSP,logistic,52,2,222,0.5,0.4666666666666667,within_genus_species,Escherichia,75,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,52,2,222,0.4375,0.30434782608695654,within_genus_species,Escherichia,75,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,52,2,222,0.4375,0.30434782608695654,within_genus_species,Escherichia,75,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,52,2,222,0.5625,0.36,within_genus_species,Escherichia,75,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,52,2,222,0.5625,0.36,within_genus_species,Escherichia,75,substitution_1pct,label
ckmer4_count_l2,CK4,nearest_centroid,52,2,135,0.375,0.3333333333333333,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer4_count_l2,CK4,logistic,52,2,135,0.5625,0.5465587044534412,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,52,2,501,0.5,0.4920634920634921,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer5_count_l2,CK5,logistic,52,2,501,0.5625,0.5465587044534412,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,52,2,146,0.375,0.3333333333333333,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,logistic,52,2,146,0.5,0.4920634920634921,target_background,Escherichia,75,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,52,2,222,0.375,0.3333333333333333,target_background,Escherichia,75,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,logistic,52,2,222,0.5,0.4666666666666667,target_background,Escherichia,75,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,52,2,222,0.4375,0.30434782608695654,target_background,Escherichia,75,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,52,2,222,0.4375,0.30434782608695654,target_background,Escherichia,75,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,52,2,222,0.5625,0.36,target_background,Escherichia,75,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,52,2,222,0.5625,0.36,target_background,Escherichia,75,substitution_1pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,97,3,136,0.4,0.40295815295815296,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer4_count_l2,CK4,logistic,97,3,136,0.3,0.2997458242556282,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer5_count_l2,CK5,nearest_centroid,97,3,510,0.4666666666666667,0.4671080553433495,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer5_count_l2,CK5,logistic,97,3,510,0.3,0.28561253561253563,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,97,3,147,0.36666666666666664,0.3674603174603175,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer4_property_l2,CK4+P,logistic,97,3,147,0.3333333333333333,0.3318038686459739,within_genus_species,Klebsiella,75,substitution_1pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,97,3,222,0.4,0.39947299077733867,within_genus_species,Klebsiella,75,substitution_1pct,label
ck4p_msp,CK4P-MSP,logistic,97,3,222,0.3333333333333333,0.33692982456140347,within_genus_species,Klebsiella,75,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,97,3,222,0.26666666666666666,0.242979242979243,within_genus_species,Klebsiella,75,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,97,3,222,0.3,0.2888888888888889,within_genus_species,Klebsiella,75,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,97,3,222,0.4,0.19047619047619047,within_genus_species,Klebsiella,75,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,97,3,222,0.4,0.19047619047619047,within_genus_species,Klebsiella,75,substitution_1pct,label
ckmer4_count_l2,CK4,nearest_centroid,68,2,136,0.5714285714285714,0.5552941176470588,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer4_count_l2,CK4,logistic,68,2,136,0.5714285714285714,0.5675057208237986,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,68,2,508,0.6666666666666666,0.6370370370370371,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer5_count_l2,CK5,logistic,68,2,508,0.6190476190476191,0.5714285714285714,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,68,2,147,0.6666666666666666,0.6541176470588235,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,logistic,68,2,147,0.47619047619047616,0.47139588100686497,target_background,Klebsiella,75,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,68,2,222,0.6190476190476191,0.6111111111111112,target_background,Klebsiella,75,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,logistic,68,2,222,0.47619047619047616,0.47139588100686497,target_background,Klebsiella,75,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,68,2,222,0.7619047619047619,0.7407407407407407,target_background,Klebsiella,75,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,68,2,222,0.7142857142857143,0.6785714285714286,target_background,Klebsiella,75,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,68,2,222,0.5714285714285714,0.36363636363636365,target_background,Klebsiella,75,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,68,2,222,0.5714285714285714,0.36363636363636365,target_background,Klebsiella,75,substitution_1pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,120,4,136,0.2777777777777778,0.26818181818181813,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer4_count_l2,CK4,logistic,120,4,136,0.2777777777777778,0.26082264957264956,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,120,4,508,0.2222222222222222,0.2206043956043956,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer5_count_l2,CK5,logistic,120,4,508,0.2777777777777778,0.2544642857142857,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,120,4,147,0.3333333333333333,0.33106226120090704,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,120,4,147,0.25,0.22916666666666663,within_genus_species,Acinetobacter,75,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,120,4,222,0.2777777777777778,0.26818181818181813,within_genus_species,Acinetobacter,75,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,120,4,222,0.25,0.2386555330634278,within_genus_species,Acinetobacter,75,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,120,4,222,0.25,0.214017094017094,within_genus_species,Acinetobacter,75,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,120,4,222,0.25,0.23293460925039872,within_genus_species,Acinetobacter,75,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,120,4,222,0.2777777777777778,0.10869565217391304,within_genus_species,Acinetobacter,75,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,120,4,222,0.2777777777777778,0.10869565217391304,within_genus_species,Acinetobacter,75,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,79,3,136,0.4583333333333333,0.4229446164430684,within_genus_species,Burkholderia,75,N_3pct,label
ckmer4_count_l2,CK4,logistic,79,3,136,0.3333333333333333,0.2707070707070707,within_genus_species,Burkholderia,75,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,79,3,470,0.5,0.46296296296296297,within_genus_species,Burkholderia,75,N_3pct,label
ckmer5_count_l2,CK5,logistic,79,3,470,0.4583333333333333,0.41798941798941797,within_genus_species,Burkholderia,75,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,79,3,147,0.4583333333333333,0.4229446164430684,within_genus_species,Burkholderia,75,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,79,3,147,0.2916666666666667,0.28221887045416455,within_genus_species,Burkholderia,75,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,79,3,222,0.4583333333333333,0.4229446164430684,within_genus_species,Burkholderia,75,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,79,3,222,0.4166666666666667,0.409884801189149,within_genus_species,Burkholderia,75,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,79,3,222,0.25,0.1865942028985507,within_genus_species,Burkholderia,75,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,79,3,222,0.2916666666666667,0.21557971014492752,within_genus_species,Burkholderia,75,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,79,3,222,0.4583333333333333,0.2972582972582973,within_genus_species,Burkholderia,75,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,79,3,222,0.4583333333333333,0.2972582972582973,within_genus_species,Burkholderia,75,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,67,2,136,0.42857142857142855,0.42727272727272725,target_background,Burkholderia,75,N_3pct,target_binary
ckmer4_count_l2,CK4,logistic,67,2,136,0.2857142857142857,0.2791762013729977,target_background,Burkholderia,75,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,67,2,466,0.42857142857142855,0.41666666666666663,target_background,Burkholderia,75,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,67,2,466,0.5238095238095238,0.4642857142857143,target_background,Burkholderia,75,N_3pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,67,2,146,0.47619047619047616,0.47139588100686497,target_background,Burkholderia,75,N_3pct,target_binary
ckmer4_property_l2,CK4+P,logistic,67,2,146,0.42857142857142855,0.41666666666666663,target_background,Burkholderia,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,67,2,222,0.42857142857142855,0.42727272727272725,target_background,Burkholderia,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,67,2,222,0.5238095238095238,0.4951923076923077,target_background,Burkholderia,75,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,67,2,222,0.38095238095238093,0.37528604118993136,target_background,Burkholderia,75,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,67,2,222,0.5238095238095238,0.5138888888888888,target_background,Burkholderia,75,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,67,2,222,0.6190476190476191,0.38235294117647056,target_background,Burkholderia,75,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,67,2,222,0.5714285714285714,0.36363636363636365,target_background,Burkholderia,75,N_3pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,119,4,136,0.3333333333333333,0.32894736842105265,within_genus_species,Candida,75,N_3pct,label
ckmer4_count_l2,CK4,logistic,119,4,136,0.2777777777777778,0.273359870263895,within_genus_species,Candida,75,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,119,4,506,0.3333333333333333,0.3169642857142857,within_genus_species,Candida,75,N_3pct,label
ckmer5_count_l2,CK5,logistic,119,4,506,0.3333333333333333,0.34199134199134196,within_genus_species,Candida,75,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,119,4,147,0.3055555555555556,0.2932330827067669,within_genus_species,Candida,75,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,119,4,147,0.25,0.24861111111111112,within_genus_species,Candida,75,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,119,4,222,0.3333333333333333,0.32894736842105265,within_genus_species,Candida,75,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,119,4,222,0.1388888888888889,0.12586390217969165,within_genus_species,Candida,75,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,119,4,222,0.3888888888888889,0.3363927738927739,within_genus_species,Candida,75,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,119,4,222,0.3333333333333333,0.29472610722610726,within_genus_species,Candida,75,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,119,4,222,0.2777777777777778,0.10869565217391304,within_genus_species,Candida,75,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,119,4,222,0.2777777777777778,0.10869565217391304,within_genus_species,Candida,75,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,74,2,136,0.6086956521739131,0.6086956521739131,target_background,Candida,75,N_3pct,target_binary
ckmer4_count_l2,CK4,logistic,74,2,136,0.4782608695652174,0.4772727272727273,target_background,Candida,75,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,74,2,494,0.6956521739130435,0.6933333333333334,target_background,Candida,75,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,74,2,494,0.5652173913043478,0.5576923076923077,target_background,Candida,75,N_3pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,74,2,147,0.6086956521739131,0.6086956521739131,target_background,Candida,75,N_3pct,target_binary
ckmer4_property_l2,CK4+P,logistic,74,2,147,0.4782608695652174,0.4772727272727273,target_background,Candida,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,74,2,222,0.6521739130434783,0.6515151515151515,target_background,Candida,75,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,74,2,222,0.391304347826087,0.39015151515151514,target_background,Candida,75,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,74,2,222,0.4782608695652174,0.46923076923076923,target_background,Candida,75,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,74,2,222,0.6086956521739131,0.5964912280701754,target_background,Candida,75,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,74,2,222,0.5217391304347826,0.34285714285714286,target_background,Candida,75,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,74,2,222,0.5217391304347826,0.34285714285714286,target_background,Candida,75,N_3pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,133,5,136,0.225,0.21835497835497836,within_genus_species,Enterobacter,75,N_3pct,label
ckmer4_count_l2,CK4,logistic,133,5,136,0.325,0.32149732620320853,within_genus_species,Enterobacter,75,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,133,5,510,0.15,0.12571428571428572,within_genus_species,Enterobacter,75,N_3pct,label
ckmer5_count_l2,CK5,logistic,133,5,510,0.225,0.18432191590086325,within_genus_species,Enterobacter,75,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,133,5,147,0.2,0.18805194805194805,within_genus_species,Enterobacter,75,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,133,5,147,0.3,0.299281045751634,within_genus_species,Enterobacter,75,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,133,5,222,0.225,0.2212121212121212,within_genus_species,Enterobacter,75,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,133,5,222,0.225,0.2027289377289377,within_genus_species,Enterobacter,75,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,133,5,222,0.225,0.182010582010582,within_genus_species,Enterobacter,75,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,133,5,222,0.275,0.2631161236424394,within_genus_species,Enterobacter,75,N_3pct,label
