representation,classifier,split,fold,task,length,condition,n_samples,n_groups,n_classes,n_features,accuracy,macro_f1,genus,label_col
ck4,logistic,5fold_grouped_cv,4,target_background,150,clean,94,94,2,136,0.5789473684210527,0.4571428571428572,Burkholderia,target_binary
ck4,nearest_centroid,5fold_grouped_cv,5,target_background,150,clean,94,94,2,136,0.631578947368421,0.631578947368421,Burkholderia,target_binary
ck4,logistic,5fold_grouped_cv,5,target_background,150,clean,94,94,2,136,0.6842105263157895,0.6607142857142857,Burkholderia,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,1,target_background,150,clean,94,94,2,147,0.47368421052631576,0.4722222222222222,Burkholderia,target_binary
ck4_p,logistic,5fold_grouped_cv,1,target_background,150,clean,94,94,2,147,0.5263157894736842,0.5043478260869565,Burkholderia,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,2,target_background,150,clean,94,94,2,147,0.5263157894736842,0.5043478260869565,Burkholderia,target_binary
ck4_p,logistic,5fold_grouped_cv,2,target_background,150,clean,94,94,2,147,0.47368421052631576,0.43452380952380953,Burkholderia,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,3,target_background,150,clean,94,94,2,147,0.6666666666666666,0.6493506493506493,Burkholderia,target_binary
ck4_p,logistic,5fold_grouped_cv,3,target_background,150,clean,94,94,2,147,0.6111111111111112,0.5418181818181818,Burkholderia,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,4,target_background,150,clean,94,94,2,147,0.5263157894736842,0.4242424242424242,Burkholderia,target_binary
ck4_p,logistic,5fold_grouped_cv,4,target_background,150,clean,94,94,2,147,0.5263157894736842,0.4242424242424242,Burkholderia,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,5,target_background,150,clean,94,94,2,147,0.631578947368421,0.631578947368421,Burkholderia,target_binary
ck4_p,logistic,5fold_grouped_cv,5,target_background,150,clean,94,94,2,147,0.6842105263157895,0.6346153846153846,Burkholderia,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,1,target_background,150,clean,94,94,2,222,0.47368421052631576,0.4722222222222222,Burkholderia,target_binary
ck4p_msp,logistic,5fold_grouped_cv,1,target_background,150,clean,94,94,2,222,0.7368421052631579,0.7246376811594203,Burkholderia,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,2,target_background,150,clean,94,94,2,222,0.5263157894736842,0.5043478260869565,Burkholderia,target_binary
ck4p_msp,logistic,5fold_grouped_cv,2,target_background,150,clean,94,94,2,222,0.5263157894736842,0.47384615384615386,Burkholderia,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,3,target_background,150,clean,94,94,2,222,0.6666666666666666,0.6493506493506493,Burkholderia,target_binary
ck4p_msp,logistic,5fold_grouped_cv,3,target_background,150,clean,94,94,2,222,0.7222222222222222,0.6727272727272727,Burkholderia,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,4,target_background,150,clean,94,94,2,222,0.5263157894736842,0.4242424242424242,Burkholderia,target_binary
ck4p_msp,logistic,5fold_grouped_cv,4,target_background,150,clean,94,94,2,222,0.6842105263157895,0.525,Burkholderia,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,5,target_background,150,clean,94,94,2,222,0.631578947368421,0.631578947368421,Burkholderia,target_binary
ck4p_msp,logistic,5fold_grouped_cv,5,target_background,150,clean,94,94,2,222,0.7368421052631579,0.7076923076923077,Burkholderia,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,1,target_background,150,clean,94,94,2,504,0.5789473684210527,0.5681818181818181,Burkholderia,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,1,target_background,150,clean,94,94,2,504,0.7368421052631579,0.7076923076923077,Burkholderia,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,2,target_background,150,clean,94,94,2,504,0.5789473684210527,0.5681818181818181,Burkholderia,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,2,target_background,150,clean,94,94,2,504,0.5789473684210527,0.5476190476190476,Burkholderia,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,3,target_background,150,clean,94,94,2,504,0.5555555555555556,0.5324675324675324,Burkholderia,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,3,target_background,150,clean,94,94,2,504,0.5,0.4109090909090909,Burkholderia,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,4,target_background,150,clean,94,94,2,504,0.5263157894736842,0.4242424242424242,Burkholderia,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,4,target_background,150,clean,94,94,2,504,0.631578947368421,0.4904214559386973,Burkholderia,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,5,target_background,150,clean,94,94,2,504,0.5789473684210527,0.5681818181818181,Burkholderia,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,5,target_background,150,clean,94,94,2,504,0.6842105263157895,0.5928571428571429,Burkholderia,target_binary
ck4,nearest_centroid,5fold_grouped_cv,1,within_genus_species,150,clean,109,109,4,136,0.5454545454545454,0.5356060606060606,Candida,label
ck4,logistic,5fold_grouped_cv,1,within_genus_species,150,clean,109,109,4,136,0.4090909090909091,0.39285714285714285,Candida,label
ck4,nearest_centroid,5fold_grouped_cv,2,within_genus_species,150,clean,109,109,4,136,0.5,0.39880382775119616,Candida,label
ck4,logistic,5fold_grouped_cv,2,within_genus_species,150,clean,109,109,4,136,0.45454545454545453,0.36507936507936506,Candida,label
ck4,nearest_centroid,5fold_grouped_cv,3,within_genus_species,150,clean,109,109,4,136,0.2857142857142857,0.29358974358974355,Candida,label
ck4,logistic,5fold_grouped_cv,3,within_genus_species,150,clean,109,109,4,136,0.23809523809523808,0.2130952380952381,Candida,label
ck4,nearest_centroid,5fold_grouped_cv,4,within_genus_species,150,clean,109,109,4,136,0.5,0.47533577533577537,Candida,label
ck4,logistic,5fold_grouped_cv,4,within_genus_species,150,clean,109,109,4,136,0.2727272727272727,0.25815850815850816,Candida,label
ck4,nearest_centroid,5fold_grouped_cv,5,within_genus_species,150,clean,109,109,4,136,0.5,0.5012626262626263,Candida,label
ck4,logistic,5fold_grouped_cv,5,within_genus_species,150,clean,109,109,4,136,0.2727272727272727,0.288510101010101,Candida,label
ck4_p,nearest_centroid,5fold_grouped_cv,1,within_genus_species,150,clean,109,109,4,147,0.5909090909090909,0.581060606060606,Candida,label
ck4_p,logistic,5fold_grouped_cv,1,within_genus_species,150,clean,109,109,4,147,0.45454545454545453,0.44020979020979023,Candida,label
ck4_p,nearest_centroid,5fold_grouped_cv,2,within_genus_species,150,clean,109,109,4,147,0.5,0.39880382775119616,Candida,label
ck4_p,logistic,5fold_grouped_cv,2,within_genus_species,150,clean,109,109,4,147,0.45454545454545453,0.37215909090909094,Candida,label
ck4_p,nearest_centroid,5fold_grouped_cv,3,within_genus_species,150,clean,109,109,4,147,0.2857142857142857,0.29358974358974355,Candida,label
ck4_p,logistic,5fold_grouped_cv,3,within_genus_species,150,clean,109,109,4,147,0.3333333333333333,0.29967948717948717,Candida,label
ck4_p,nearest_centroid,5fold_grouped_cv,4,within_genus_species,150,clean,109,109,4,147,0.5,0.47533577533577537,Candida,label
ck4_p,logistic,5fold_grouped_cv,4,within_genus_species,150,clean,109,109,4,147,0.36363636363636365,0.35275835275835277,Candida,label
ck4_p,nearest_centroid,5fold_grouped_cv,5,within_genus_species,150,clean,109,109,4,147,0.5,0.5012626262626263,Candida,label
ck4_p,logistic,5fold_grouped_cv,5,within_genus_species,150,clean,109,109,4,147,0.22727272727272727,0.22916666666666666,Candida,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,1,within_genus_species,150,clean,109,109,4,222,0.5454545454545454,0.5333333333333333,Candida,label
ck4p_msp,logistic,5fold_grouped_cv,1,within_genus_species,150,clean,109,109,4,222,0.45454545454545453,0.42846736596736595,Candida,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,2,within_genus_species,150,clean,109,109,4,222,0.5,0.39880382775119616,Candida,label
ck4p_msp,logistic,5fold_grouped_cv,2,within_genus_species,150,clean,109,109,4,222,0.5,0.4426136363636364,Candida,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,3,within_genus_species,150,clean,109,109,4,222,0.2857142857142857,0.29358974358974355,Candida,label
ck4p_msp,logistic,5fold_grouped_cv,3,within_genus_species,150,clean,109,109,4,222,0.2857142857142857,0.26666666666666666,Candida,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,4,within_genus_species,150,clean,109,109,4,222,0.5,0.47533577533577537,Candida,label
ck4p_msp,logistic,5fold_grouped_cv,4,within_genus_species,150,clean,109,109,4,222,0.5,0.4806859806859807,Candida,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,5,within_genus_species,150,clean,109,109,4,222,0.5,0.5012626262626263,Candida,label
ck4p_msp,logistic,5fold_grouped_cv,5,within_genus_species,150,clean,109,109,4,222,0.3181818181818182,0.3058712121212121,Candida,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,1,within_genus_species,150,clean,109,109,4,511,0.2727272727272727,0.2734848484848485,Candida,label
ckmer5_count_l2,logistic,5fold_grouped_cv,1,within_genus_species,150,clean,109,109,4,511,0.4090909090909091,0.4184149184149184,Candida,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,2,within_genus_species,150,clean,109,109,4,511,0.5,0.4467383107088989,Candida,label
ckmer5_count_l2,logistic,5fold_grouped_cv,2,within_genus_species,150,clean,109,109,4,511,0.5454545454545454,0.4714285714285714,Candida,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,3,within_genus_species,150,clean,109,109,4,511,0.38095238095238093,0.375,Candida,label
ckmer5_count_l2,logistic,5fold_grouped_cv,3,within_genus_species,150,clean,109,109,4,511,0.23809523809523808,0.20684523809523808,Candida,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,4,within_genus_species,150,clean,109,109,4,511,0.5,0.4602564102564103,Candida,label
ckmer5_count_l2,logistic,5fold_grouped_cv,4,within_genus_species,150,clean,109,109,4,511,0.36363636363636365,0.32317682317682317,Candida,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,5,within_genus_species,150,clean,109,109,4,511,0.4090909090909091,0.4388888888888889,Candida,label
ckmer5_count_l2,logistic,5fold_grouped_cv,5,within_genus_species,150,clean,109,109,4,511,0.22727272727272727,0.22596153846153846,Candida,label
ck4,nearest_centroid,5fold_grouped_cv,1,target_background,150,clean,102,102,2,136,0.8095238095238095,0.7375,Candida,target_binary
ck4,logistic,5fold_grouped_cv,1,target_background,150,clean,102,102,2,136,0.8095238095238095,0.611111111111111,Candida,target_binary
ck4,nearest_centroid,5fold_grouped_cv,2,target_background,150,clean,102,102,2,136,0.75,0.6865203761755485,Candida,target_binary
ck4,logistic,5fold_grouped_cv,2,target_background,150,clean,102,102,2,136,0.85,0.7849462365591398,Candida,target_binary
ck4,nearest_centroid,5fold_grouped_cv,3,target_background,150,clean,102,102,2,136,0.55,0.52,Candida,target_binary
ck4,logistic,5fold_grouped_cv,3,target_background,150,clean,102,102,2,136,0.55,0.3548387096774194,Candida,target_binary
ck4,nearest_centroid,5fold_grouped_cv,4,target_background,150,clean,102,102,2,136,0.6190476190476191,0.475,Candida,target_binary
ck4,logistic,5fold_grouped_cv,4,target_background,150,clean,102,102,2,136,0.7619047619047619,0.43243243243243246,Candida,target_binary
ck4,nearest_centroid,5fold_grouped_cv,5,target_background,150,clean,102,102,2,136,0.6,0.4666666666666667,Candida,target_binary
ck4,logistic,5fold_grouped_cv,5,target_background,150,clean,102,102,2,136,0.7,0.53125,Candida,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,1,target_background,150,clean,102,102,2,147,0.8095238095238095,0.7375,Candida,target_binary
ck4_p,logistic,5fold_grouped_cv,1,target_background,150,clean,102,102,2,147,0.8571428571428571,0.6594594594594595,Candida,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,2,target_background,150,clean,102,102,2,147,0.75,0.6865203761755485,Candida,target_binary
ck4_p,logistic,5fold_grouped_cv,2,target_background,150,clean,102,102,2,147,0.85,0.7849462365591398,Candida,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,3,target_background,150,clean,102,102,2,147,0.55,0.52,Candida,target_binary
ck4_p,logistic,5fold_grouped_cv,3,target_background,150,clean,102,102,2,147,0.55,0.3548387096774194,Candida,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,4,target_background,150,clean,102,102,2,147,0.6190476190476191,0.475,Candida,target_binary
ck4_p,logistic,5fold_grouped_cv,4,target_background,150,clean,102,102,2,147,0.7619047619047619,0.43243243243243246,Candida,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,5,target_background,150,clean,102,102,2,147,0.6,0.4666666666666667,Candida,target_binary
ck4_p,logistic,5fold_grouped_cv,5,target_background,150,clean,102,102,2,147,0.7,0.53125,Candida,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,1,target_background,150,clean,102,102,2,222,0.8095238095238095,0.7375,Candida,target_binary
ck4p_msp,logistic,5fold_grouped_cv,1,target_background,150,clean,102,102,2,222,0.7619047619047619,0.5714285714285714,Candida,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,2,target_background,150,clean,102,102,2,222,0.75,0.6865203761755485,Candida,target_binary
ck4p_msp,logistic,5fold_grouped_cv,2,target_background,150,clean,102,102,2,222,0.7,0.53125,Candida,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,3,target_background,150,clean,102,102,2,222,0.55,0.52,Candida,target_binary
ck4p_msp,logistic,5fold_grouped_cv,3,target_background,150,clean,102,102,2,222,0.65,0.561128526645768,Candida,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,4,target_background,150,clean,102,102,2,222,0.6190476190476191,0.475,Candida,target_binary
ck4p_msp,logistic,5fold_grouped_cv,4,target_background,150,clean,102,102,2,222,0.7142857142857143,0.4166666666666667,Candida,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,5,target_background,150,clean,102,102,2,222,0.6,0.4666666666666667,Candida,target_binary
ck4p_msp,logistic,5fold_grouped_cv,5,target_background,150,clean,102,102,2,222,0.8,0.6078431372549019,Candida,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,1,target_background,150,clean,102,102,2,511,0.7619047619047619,0.5714285714285714,Candida,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,1,target_background,150,clean,102,102,2,511,0.8571428571428571,0.6594594594594595,Candida,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,2,target_background,150,clean,102,102,2,511,0.7,0.6000000000000001,Candida,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,2,target_background,150,clean,102,102,2,511,0.7,0.4117647058823529,Candida,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,3,target_background,150,clean,102,102,2,511,0.55,0.4357366771159875,Candida,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,3,target_background,150,clean,102,102,2,511,0.6,0.375,Candida,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,4,target_background,150,clean,102,102,2,511,0.6190476190476191,0.38235294117647056,Candida,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,4,target_background,150,clean,102,102,2,511,0.7619047619047619,0.43243243243243246,Candida,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,5,target_background,150,clean,102,102,2,511,0.75,0.5670995670995671,Candida,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,5,target_background,150,clean,102,102,2,511,0.75,0.42857142857142855,Candida,target_binary
ck4,nearest_centroid,5fold_grouped_cv,1,within_genus_species,150,clean,132,132,5,136,0.14814814814814814,0.12380952380952381,Enterobacter,label
ck4,logistic,5fold_grouped_cv,1,within_genus_species,150,clean,132,132,5,136,0.14814814814814814,0.13342245989304813,Enterobacter,label
ck4,nearest_centroid,5fold_grouped_cv,2,within_genus_species,150,clean,132,132,5,136,0.2222222222222222,0.19790209790209792,Enterobacter,label
ck4,logistic,5fold_grouped_cv,2,within_genus_species,150,clean,132,132,5,136,0.18518518518518517,0.17606060606060608,Enterobacter,label
ck4,nearest_centroid,5fold_grouped_cv,3,within_genus_species,150,clean,132,132,5,136,0.07692307692307693,0.1,Enterobacter,label
ck4,logistic,5fold_grouped_cv,3,within_genus_species,150,clean,132,132,5,136,0.07692307692307693,0.07777777777777777,Enterobacter,label
ck4,nearest_centroid,5fold_grouped_cv,4,within_genus_species,150,clean,132,132,5,136,0.11538461538461539,0.10634920634920635,Enterobacter,label
ck4,logistic,5fold_grouped_cv,4,within_genus_species,150,clean,132,132,5,136,0.19230769230769232,0.20076923076923076,Enterobacter,label
ck4,nearest_centroid,5fold_grouped_cv,5,within_genus_species,150,clean,132,132,5,136,0.15384615384615385,0.15046620046620046,Enterobacter,label
ck4,logistic,5fold_grouped_cv,5,within_genus_species,150,clean,132,132,5,136,0.23076923076923078,0.21503496503496505,Enterobacter,label
ck4_p,nearest_centroid,5fold_grouped_cv,1,within_genus_species,150,clean,132,132,5,147,0.14814814814814814,0.12380952380952381,Enterobacter,label
ck4_p,logistic,5fold_grouped_cv,1,within_genus_species,150,clean,132,132,5,147,0.14814814814814814,0.1308080808080808,Enterobacter,label
ck4_p,nearest_centroid,5fold_grouped_cv,2,within_genus_species,150,clean,132,132,5,147,0.2222222222222222,0.19790209790209792,Enterobacter,label
ck4_p,logistic,5fold_grouped_cv,2,within_genus_species,150,clean,132,132,5,147,0.14814814814814814,0.1349206349206349,Enterobacter,label
ck4_p,nearest_centroid,5fold_grouped_cv,3,within_genus_species,150,clean,132,132,5,147,0.07692307692307693,0.1,Enterobacter,label
ck4_p,logistic,5fold_grouped_cv,3,within_genus_species,150,clean,132,132,5,147,0.07692307692307693,0.07521367521367521,Enterobacter,label
ck4_p,nearest_centroid,5fold_grouped_cv,4,within_genus_species,150,clean,132,132,5,147,0.11538461538461539,0.10634920634920635,Enterobacter,label
ck4_p,logistic,5fold_grouped_cv,4,within_genus_species,150,clean,132,132,5,147,0.23076923076923078,0.2233766233766234,Enterobacter,label
ck4_p,nearest_centroid,5fold_grouped_cv,5,within_genus_species,150,clean,132,132,5,147,0.15384615384615385,0.15046620046620046,Enterobacter,label
ck4_p,logistic,5fold_grouped_cv,5,within_genus_species,150,clean,132,132,5,147,0.2692307692307692,0.2508935508935509,Enterobacter,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,1,within_genus_species,150,clean,132,132,5,222,0.14814814814814814,0.12380952380952381,Enterobacter,label
ck4p_msp,logistic,5fold_grouped_cv,1,within_genus_species,150,clean,132,132,5,222,0.18518518518518517,0.1985064935064935,Enterobacter,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,2,within_genus_species,150,clean,132,132,5,222,0.2222222222222222,0.19790209790209792,Enterobacter,label
ck4p_msp,logistic,5fold_grouped_cv,2,within_genus_species,150,clean,132,132,5,222,0.14814814814814814,0.1541025641025641,Enterobacter,label
